代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
160635,鹏华中证医药卫生(LOF)A,PHZZYYWSLOFA,2021-11-01,1.3650,1.2360,-1.44,-3.05,-5.80,-11.31,-17.97,-8.94,27.45,53.54,-11.76,23.74,2015-08-17,1,-8.3441,1.20%,0.12%,1,0.12%,1,33.17
160634,鹏华中证环保产业指数(LOF),PHZZHBCYZSLOF,2021-11-01,1.8640,1.3270,-0.64,1.75,7.31,16.28,58.50,89.05,166.15,194.68,59.04,42.02,2015-06-16,1,73.0629,1.20%,0.12%,1,0.12%,1,88.38
160633,鹏华券商A,PHQSA,2021-11-01,1.1270,0.6530,0.45,-3.01,-3.34,8.37,8.78,-1.78,25.74,57.47,-7.40,-31.53,2015-05-06,1,-7.7477,1.20%,0.12%,1,0.12%,1,6.94
160632,鹏华酒A,PHJA,2021-11-01,0.9920,2.3160,-0.80,-1.10,0.30,9.25,-6.77,21.93,110.61,279.13,-6.85,299.99,2015-04-29,1,33.1862,1.20%,0.12%,1,0.12%,1,316.81
160631,鹏华银行A,PHYHA,2021-11-01,1.0090,1.1360,1.10,-0.88,3.91,7.68,-2.89,9.73,4.41,19.86,4.24,16.02,2015-04-17,1,6.9249,1.20%,0.12%,1,0.12%,1,30.77
160630,鹏华国防A,PHGFA,2021-11-01,1.4180,1.3710,1.79,4.04,7.67,7.83,34.92,33.54,96.61,117.50,2.46,33.72,2014-11-13,1,16.0388,1.20%,0.12%,1,0.12%,1,29.95
160629,鹏华中证传媒指数(LOF),PHZZCMZSLOF,2021-11-01,0.8850,1.18,1.37,2.55,1.49,3.15,-10.24,-20.05,-0.98,14.91,-15.87,-36.35,2014-12-11,1,-25.2735,1.20%,0.12%,1,0.12%,1,-44.85
160628,鹏华中证800地产指数(LOF),PHZZ800DCZSLOF,2021-11-01,0.9260,1.6910,-1.07,-8.13,-11.30,3.81,-13.86,-16.80,-11,8.43,-16.20,49.08,2014-09-12,1,-12.8315,1.20%,0.12%,1,0.12%,1,-4.13
160627,鹏华策略优选灵活配置混合,PHCLYXLHPZHH,2021-11-01,2.8840,2.4580,0.07,-2.47,1.73,5.14,-3.99,12.31,71.77,151.88,-1.17,219.12,2014-06-10,1,13.0182,1.50%,0.15%,1,0.15%,1,120.24
160626,鹏华信息A,PHXXA,2021-11-01,1.0680,2.0010,1.91,3.39,3.89,-5.57,6.69,1.52,43.53,105.03,0.19,134.42,2014-05-05,1,-3.5250,1.20%,0.12%,1,0.12%,1,51.62
160625,鹏华证券保险指数(LOF),PHZQBXZSLOF,2021-11-01,0.8130,1.8810,0.62,-3.44,-1.81,6.83,1.37,-8.14,6.32,29.09,-12.86,79.40,2014-05-05,1,-13.2135,1.20%,0.12%,1,0.12%,1,10.94
160624,鹏华消费领先混合,PHXFLXHH,2021-11-01,4.9530,4.6040,-0.96,0.81,5.88,9.27,20.39,34.19,121.02,250.53,18.86,395.30,2013-12-23,1,28.0829,1.50%,0.15%,1,0.15%,1,209.18
160622,鹏华丰利债券(LOF),PHFLZQLOF,2021-11-01,1.0610,1.4410,0.19,0.28,0.19,1.14,4.53,7.27,13.22,20.77,6.53,50.41,2013-04-23,1,6.7621,0.80%,0.08%,1,0.08%,1,23.78
160621,鹏华丰和债券(LOF)A,PHFHZQLOFA,2021-11-01,1.4450,1.7870,-0.48,-1.50,-1.57,1.98,2.56,3.96,20.02,34.54,4.41,94.07,2012-11-05,1,5.9163,0.80%,0.08%,1,0.08%,1,32.08
160620,鹏华中证A股资源产业指数(LOF)A,PHZZAGZYCYZSLOFA,2021-11-01,1.7690,1.26,-0.28,-5.90,-5.85,5.80,30.07,63.80,82.52,94.71,39.51,32.87,2012-09-27,1,64.8889,1.20%,0.12%,1,0.12%,1,62.20
160618,鹏华丰泽债券(LOF),PHFZZQLOF,2021-11-01,1.4133,1.7783,0.08,0.26,0.27,0.78,2.48,3.64,7.08,15.47,3.61,88.68,2011-12-08,1,3.4764,,0.00%,,,,25.52
160617,鹏华丰润债券(LOF),PHFRZQLOF,2021-11-01,1.1179,1.6494,0.03,0.07,0.12,0.36,1.89,3.73,6.92,12.28,2.85,79.75,2010-12-02,1,3.6798,0.80%,0.08%,1,0.08%,1,16.14
160616,鹏华中证500指数(LOF)A,PHZZ500ZSLOFA,2021-11-01,1.8720,1.8720,0.48,-0.58,-0.58,4.76,12.30,21.80,67.14,97.89,15.99,87.20,2010-02-05,1,16.7920,1.20%,0.12%,1,0.12%,1,42.25
160615,鹏华沪深300指数(LOF)A,PHHS300ZSLOFA,2021-11-01,2.4040,2.4640,-0.37,-1.72,0.46,2.52,-0.78,9.87,42.59,81.02,-1.03,151.71,2009-04-03,1,9.4399,1.20%,0.12%,1,0.12%,1,83.93
160613,鹏华盛世创新混合(LOF),PHSSCXHHLOF,2021-11-01,1.1860,3.2490,1.37,1.63,6.37,9.72,3.26,8.83,45.59,107.79,3.24,407.24,2008-10-10,1,1.3770,1.50%,0.15%,1,0.15%,1,98.37
160612,鹏华丰收债券,PHFSZQ,2021-11-01,1.1220,1.8850,-0.18,-0.62,0.09,0.17,7.36,8.55,16,24.23,6.86,125.04,2008-05-28,1,7.2722,0.80%,0.08%,1,0.08%,1,31.41
160611,鹏华优质治理混合(LOF),PHYZZLHHLOF,2021-11-01,1.4060,1.7550,-1.13,-0.99,0.07,0.21,-7.26,0.98,59.63,141.97,-10.06,82.20,2007-04-25,1,0.7653,1.50%,0.15%,1,0.15%,1,74
160610,鹏华动力增长混合(LOF),PHDLZZHHLOF,2021-11-01,1.4180,2.9140,0.42,1.65,2.46,-5.91,10.87,26.54,103.79,162.67,12.62,345.65,2007-01-09,1,21.1002,1.50%,0.15%,1,0.15%,1,123.36
160608,鹏华普天债券B,PHPTZQB,2021-11-01,1.2550,1.9360,0,0.08,0.24,0.71,2,1.61,2.93,8.72,2.99,109.13,2006-05-15,1,1.5246,0.00%,0.00%,,0.00%,0,12.16
160607,鹏华价值优势混合(LOF),PHJZYSHHLOF,2021-11-01,0.9730,5.7280,0.52,1.35,3.18,1.99,-5.81,7.63,67.43,127.37,1.53,772.99,2006-07-18,1,3.4167,1.50%,0.15%,1,0.15%,1,109.13
160605,鹏华中国50混合,PHZG50HH,2021-11-01,2.70,5.07,-1.71,-2.28,-1.93,1.31,-9.67,5.68,64.03,187.23,-11.24,1186.33,2004-05-12,1,10.0354,1.50%,0.15%,1,0.15%,1,105.64
160603,鹏华普天收益混合,PHPTSYHH,2021-11-01,2.6180,5.2610,-1.10,-0.15,0.31,2.15,-0.30,10.91,81.12,164.41,0.76,1482.31,2003-07-12,1,8.7328,1.40%,0.14%,1,0.14%,1,120.83
160602,鹏华普天债券A,PHPTZQA,2021-11-01,1.3050,2.0380,0,0.08,0.31,0.76,2.16,1.93,3.55,9.73,3.28,147.24,2003-07-12,1,1.7720,0.80%,0.08%,1,0.08%,1,13.85
160519,博时睿利事件驱动(LOF),BSRLSJQDLOF,2021-11-01,2.1080,2.1080,0.24,0.38,3.74,0.38,10.54,32.33,83.78,174.84,14.44,110.80,2016-05-31,1,23.0404,1.50%,0.15%,1,0.15%,1,108.92
160518,博时睿远,BSRY,2021-11-01,2.5110,2.5110,0.44,1.82,2.49,-2.67,10.91,32.72,126.22,192.32,16.25,151.10,2016-04-15,1,25.2049,1.50%,0.15%,1,0.15%,1,147.15
160517,博时中证银行指数(LOF),BSZZYHZSLOF,2021-11-01,1.2981,1.4609,1.11,-0.84,4.02,8.05,-2.04,12.02,20.46,40.67,5.76,46.09,2015-06-09,1,9.9574,1.00%,0.10%,1,0.10%,1,64.12
160516,博时中证全指证券公司指数(LOF),BSZZQZZQGSZSLOF,2021-11-01,1.3378,0.9260,0.47,-3.04,-3.31,8.72,10.64,2.56,17.67,44.96,-3.78,-7.40,2015-05-19,1,-3.0342,1.00%,0.10%,1,0.10%,1,28.05
160514,博时稳健回报债券(LOF)C,BSWJHBZQLOFC,2021-11-01,1.6180,1.7180,0.19,0.19,0.12,1.38,5,8.52,22.95,31.22,7.37,97.30,2011-06-10,1,8.0483,0.00%,0.00%,,0.00%,0,23.14
160513,博时稳健回报债券(LOF)A,BSWJHBZQLOFA,2021-11-01,1.8590,1.9340,0.16,0.16,0.11,1.42,5.15,8.84,23.77,32.60,7.64,96.49,2011-06-10,1,8.4945,0.80%,0.08%,1,0.08%,1,24.77
160512,博时卓越品牌混合(LOF),BSZYPPHHLOF,2021-11-01,3.2120,3.40,-2.28,-2.19,-2.76,-0.34,-12.95,7.75,60.76,122.90,-5.58,250.58,2011-04-22,1,13.1025,1.50%,0.15%,1,0.15%,1,37.21
160505,博时主题行业混合(LOF),BSZTHYHHLOF,2021-11-01,1.7880,6.2020,-0.22,-0.78,0.11,-4.69,-2.88,12.25,44.48,80.71,-2.60,1807.64,2005-01-06,1,9.8433,1.50%,0.15%,1,0.15%,1,81.50
160424,华安创业板50ETF联接C,HACYB50ETFLJC,2021-11-01,2.6793,2.6793,-0.70,0.16,3.17,-3,9.83,34.11,130.64,,17.87,162.32,2019-05-21,1,28.9630,,0.00%,,,,
160422,华安创业板50ETF联接A,HACYB50ETFLJA,2021-11-01,2.6944,1.9002,-0.70,0.17,3.19,-2.94,9.98,34.44,131.80,184.75,18.11,90.02,2017-04-11,1,29.2840,1.20%,0.12%,1,0.12%,1,
160421,华安智增精选混合,HAZZJXHH,2021-11-01,3.0465,3.0465,-0.93,-0.22,10.74,5.31,44.23,76.53,140.94,281.58,48.60,204.65,2016-09-13,1,66.4052,1.50%,0.15%,1,0.15%,1,202.59
160420,华安创业板50指数,HACYB50ZS,2021-11-01,1.7536,0.6692,-0.71,0.18,3.16,-2.76,10.19,34.54,138.63,204.32,18.24,-33.08,2015-07-06,1,29.3596,1.20%,0.12%,1,0.12%,1,29.94
160419,华安中证全指证券公司指数,HAZZQZZQGSZS,2021-11-01,1.1410,0.7684,0.45,-3.04,-3.34,8.65,9.71,0.37,29.88,61.86,-5.86,-23.16,2015-06-09,1,-5.5411,1.20%,0.12%,1,0.12%,1,8.24
160418,华安中证银行指数,HAZZYHZS,2021-11-01,0.9799,1.1339,1.09,-0.80,3.99,7.95,-1.31,9.16,9.06,25.41,6.38,13.98,2015-06-09,1,6.5703,1.20%,0.12%,1,0.12%,1,39.29
160416,华安标普全球石油指数,HABPQQSYZS,2021-10-29,1.1280,1.1680,-0.79,-1.66,4.74,14.17,17.50,74.61,12.02,9.20,39.60,17.23,2012-03-29,1,67.7325,1.20%,0.12%,1,0.12%,1,20.90
160415,华安量化多因子混合(LOF),HALHDYZHHLOF,2021-11-01,1.98,1.6174,0.34,0.30,1.91,0.71,14.25,25.66,63.91,95.31,6.15,70.83,2011-09-02,1,20.9766,1.50%,0.15%,1,0.15%,1,34.72
160324,华夏磐晟混合(LOF),HXPSHHLOF,2021-11-01,2.1867,2.1867,-0.76,-3.15,-0.34,-6.51,13.97,22.58,105.63,175.82,12.25,118.67,2017-05-31,1,24.4178,1.20%,0.12%,1,0.12%,1,
160323,华夏磐泰混合(LOF),HXPTHHLOF,2021-11-01,1.3007,1.3007,0.23,-0.14,0.18,1.60,7.25,10.14,28.30,35.55,9.25,30.07,2016-12-26,1,8.5834,1.00%,0.10%,1,0.10%,1,
160322,华夏港股通精选股票发起式(LOF)A,HXGGTJXGPFQSLOFA,2021-11-01,1.4420,1.4920,-1.25,-3.21,-1.21,-5.30,-9.99,-1.16,29.36,48.08,-12.50,50.40,2016-11-11,1,-1.3354,1.50%,0.15%,1,0.15%,1,
160314,华夏行业混合(LOF),HXHYHHLOF,2021-11-01,2.0370,9.8550,-0.49,-0.68,2.67,6.71,24.06,31,99.71,145.13,15.61,219.83,2007-11-22,1,22.9548,1.50%,0.15%,1,0.15%,1,97.38
160311,华夏蓝筹混合(LOF),HXLCHHLOF,2021-11-01,1.9210,5.9830,0.31,-0.77,-0.05,-6.61,-18.12,-8.35,20.14,46.98,-16.55,166.32,2007-04-24,1,-12.3262,1.50%,0.15%,1,0.15%,1,45.97
160225,国泰国证新能源汽车指数,GTGZXNYQCZS,2021-11-01,2.4324,2.4324,-1.57,-0.91,6.91,5.37,44.62,78.77,221.19,257.39,39.52,140.80,2015-08-27,1,81.1047,1.20%,0.12%,1,0.12%,1,127.48
160224,国泰中证计算机主题ETF联接A,GTZZJSJZTETFLJA,2021-11-01,0.9191,1.0205,0.45,0.33,0.51,-3.91,2.70,-0.31,39.85,95.87,-2.38,2.38,2015-03-26,1,-1.5215,1.00%,0.10%,1,0.10%,1,36.82
160223,国泰创业板指数(LOF),GTCYBZSLOF,2021-11-01,1.6482,1.6482,-0.42,-0.38,2.26,-2.49,9.39,30.47,104.11,166.23,16.01,64.80,2016-11-11,1,26.6142,1.20%,0.12%,1,0.12%,1,
160222,国泰国证食品饮料行业(LOF),GTGZSPYLHYLOF,2021-11-01,1.2056,2.9786,-1.53,-0.93,1.12,8.25,-9.16,5.81,69.81,190.68,-10.87,408.24,2014-10-23,1,8.5975,,0.00%,,,,251.34
160221,国泰国证有色金属行业指数(LOF),GTGZYSJSHYZSLOF,2021-11-01,1.5210,1.0886,-1.27,-5.10,-1.68,-4.87,24.81,76.90,118.89,121.20,37.95,15.32,2015-03-30,1,80.8981,,0.00%,,,,53.42
160220,国泰民益混合(LOF)A,GTMYHHLOFA,2021-11-01,1.8160,1.8160,0.16,0.04,0.75,2,8.11,13.20,33.68,61.49,10.29,81.60,2013-12-30,1,11.8702,1.50%,0.15%,1,0.15%,1,38.84
160219,国泰国证医药卫生行业指数,GTGZYYWSHYZS,2021-11-01,0.8640,2.2490,-1.64,-3.07,-5.71,-9.90,-16.94,-6.96,41.37,87.84,-11.79,133.80,2013-08-29,1,-5.7023,1.00%,0.10%,1,0.10%,1,69.45
160218,国泰国证房地产行业指数,GTGZFDCHYZS,2021-11-01,0.8510,1.7067,-1.12,-6.86,-8.95,4.46,-11.34,-17.65,-16.26,-2.70,-16.34,35.86,2013-02-06,1,-15.1098,1.00%,0.10%,1,0.10%,1,-23.59
160217,国泰信用互利债券A,GTXYHLZQA,2021-11-01,1.0889,1.5903,0.14,0.29,0.46,1.52,3.28,4.89,7.41,14.28,4.74,72.56,2011-12-29,1,4.6989,0.80%,0.08%,1,0.08%,1,19.67
160216,国泰大宗商品,GTDZSP,2021-10-29,0.35,0.35,-0.57,-1.69,7.03,10.06,24.56,100,-24.57,-37.05,64.32,-65,2012-05-03,1,82.9016,1.50%,0.15%,1,0.15%,1,-18.22
160215,国泰价值经典混合(LOF),GTJZJDHHLOF,2021-11-01,2.4040,3.0140,0.80,-0.12,3.09,7.03,12.97,15.86,62.54,107.24,17.10,260.45,2010-08-13,1,14.1182,1.50%,0.15%,1,0.15%,1,96.02
160213,国泰纳斯达克100指数,GTNSDK100ZS,2021-10-29,6.1050,6.6050,0.38,3.02,6.10,3.49,11.75,32.20,76.12,114.68,19.85,634.50,2010-04-29,1,21.7851,1.50%,0.15%,1,0.15%,1,202.89
160212,国泰估值优势混合(LOF),GTGZYSHHLOF,2021-11-01,3.8980,3.8980,0.93,0.67,2.07,-13.44,3.12,12.82,65.31,126.50,-2.60,289.80,2010-02-10,1,9.7561,1.50%,0.15%,1,0.15%,1,66.16
160211,国泰中小盘成长混合(LOF),GTZXPCZHHLOF,2021-11-01,4.2760,5.7080,1.18,1.33,1.18,-12.25,6.29,21.72,81.88,148.03,3.26,403.68,2009-10-19,1,19.1193,1.50%,0.15%,1,0.15%,1,75.81
160144,南方新兴消费增长股票(LOF)C,NFXXXFZZGPLOFC,2021-11-01,0.9277,0.9277,-1.94,-2.49,-0.03,-2.86,-13.12,,,,-11.78,-5.92,2020-11-17,1,-4.462022,,0.00%,,,,
160142,南方优势产业(LOF),NFYSCYLOF,2021-11-01,1.1715,1.1715,0.25,-0.53,0.53,-1.32,1.35,4.84,6.45,15.40,2.41,17.15,2018-07-05,1,4.3999,1.20%,0.12%,1,0.12%,1,
160141,南方道琼斯美国精选C,NFDQSMGJXC,2021-10-29,1.2154,1.2354,-1.07,-0.05,4.56,1.58,10.41,40.77,1.86,20.09,27.80,23.61,2017-10-26,1,33.4923,,0.00%,,,,
160140,南方道琼斯美国精选A,NFDQSMGJXA,2021-10-29,1.2341,1.2541,-1.07,-0.04,4.54,1.62,10.54,41.22,2.54,21.40,28.12,25.50,2017-10-26,1,33.9436,1.20%,0.12%,1,0.12%,1,
160137,南方中证互联网指数(LOF),NFZZHLWZSLOF,2021-11-01,1.0065,1.0065,1.15,1.27,1.74,-0.94,4.78,2.10,29.76,69.25,-0.17,9.30,2015-07-01,1,-3.9504,1.20%,0.12%,1,0.12%,1,37.20
160135,南方中证高铁产业指数(LOF),NFZZGTCYZSLOF,2021-11-01,0.9688,0.9688,0.53,-1.39,-3.04,2.28,1.06,0.90,-3.19,-2.17,0.16,-56.25,2015-06-10,1,-0.0415,0.60%,0.06%,1,0.06%,1,-28.61
160133,南方天元新产业股票(LOF),NFTYXCYGPLOF,2021-11-01,4.3110,4.3110,-0.32,0.51,4.03,-3.21,-8.06,-1.28,53.25,128.46,-7.05,331.10,2014-07-03,1,-7.3717,1.50%,0.15%,1,0.15%,1,142.60
160127,南方新兴消费增长股票(LOF)A,NFXXXFZZGPLOFA,2021-11-01,0.9325,0.9325,-1.95,-2.49,0.01,-2.72,-12.87,-2.57,61.28,158.73,-11.35,340.93,2012-03-13,1,-1.3799,1.50%,0.15%,1,0.15%,1,141.96
160125,南方香港优选股票,NFXGYXGP,2021-10-29,1.3675,1.4575,0.48,-5.09,2.49,-6.79,-20.27,2.77,26.23,54.87,-1.24,48.71,2011-09-26,1,0.4731,1.30%,0.13%,1,0.13%,1,63.67
160119,南方中证500ETF联接A,NFZZ500ETFLJA,2021-11-01,1.8613,1.9613,0.52,-0.56,-0.54,4.22,9.89,17.03,46.70,70.21,12.01,103.29,2009-09-25,1,11.0571,1.20%,0.12%,1,0.12%,1,17.28
160106,南方高增长混合(LOF),NFGZZHHLOF,2021-11-01,1.6749,4.6009,0.02,-0.59,0.24,-0.04,11.83,18.72,94.95,146.03,11.72,1048.65,2005-07-13,1,12.7278,1.50%,0.15%,1,0.15%,1,64.79
160105,南方积极配置混合(LOF),NFJJPZHHLOF,2021-11-01,1.2595,3.5361,0.15,-0.53,-0.41,-5.70,6.86,16.86,44.42,74.68,3.93,647.69,2004-10-14,1,10.6587,1.50%,0.15%,1,0.15%,1,40.08
151002,银河收益混合,YHSYHH,2021-11-01,1.9129,3.5429,0.10,-0.12,0.46,1.03,4.95,11.59,31.79,41.10,7.60,534.83,2003-08-04,1,11.7450,1.50%,0.15%,1,0.15%,1,43.51
151001,银河稳健混合,YHWJHH,2021-11-01,2.9538,6.9678,-1.09,0.44,5.37,2.45,24.24,29.06,111.40,168.79,17.82,2197.74,2003-08-04,1,22.4614,1.50%,0.15%,1,0.15%,1,159.72
150968,银河研究精选混合,YHYJJXHH,2021-11-01,2.3276,5.0245,0.06,1.82,4.81,0.12,7.68,16.99,79.23,167.11,6.28,132.76,2017-07-27,1,11.9404,1.50%,0.15%,1,0.15%,1,
150103,银河银泰混合,YHYTHH,2021-11-01,1.2431,5.1941,-0.91,0.37,4.28,-4,19.44,29.55,93.73,163.76,14.86,1286.60,2004-03-30,1,24.4512,,1.00%,,,,115.12
128112,国投瑞银优化增强债券C,GTRYYHZQZQC,2021-11-01,1.7160,2.0220,0.41,0.65,1,1.84,2.75,5.67,18.02,22.48,4.38,114.01,2010-09-08,1,4.1054,0.00%,0.00%,,0.00%,0,33.92
121012,国投瑞银优化增强债券A/B,GTRYYHZQZQAB,2021-11-01,1.7470,2.0810,0.46,0.69,1.04,1.98,3.01,6.14,19.01,23.99,4.74,123.13,2010-09-08,1,4.5345,0.80%,0.08%,1,0.08%,1,35.98
121010,国投瑞银瑞源灵活配置混合,GTRYRYLHPZHH,2021-11-01,2.9604,3.2176,0.21,-2.25,-1.35,6.13,9.06,26.62,96.99,153.46,20.03,273.43,2011-12-20,1,26.6171,1.50%,0.15%,1,0.15%,1,155.43
121009,国投瑞银稳定增利债券,GTRYWDZLZQ,2021-11-01,1.0644,1.9040,0.12,0.20,0.12,1.24,4.06,4.19,13,20.25,4.81,130.14,2008-01-11,1,3.5671,0.00%,0.00%,,0.00%,0,22.17
121008,国投瑞银成长优选混合,GTRYCZYXHH,2021-11-01,1.0575,4.2477,-0.38,-0.53,0.95,2.66,10.12,28.86,107.17,187.90,11.55,209.50,2008-01-10,1,25.3495,1.50%,0.15%,1,0.15%,1,134.69
121006,国投瑞银稳健增长混合,GTRYWJZZHH,2021-11-01,2.7720,3.8680,1.76,2.25,2.14,0.98,-3.25,4.02,76.67,130.23,2.06,517.65,2008-06-11,1,-4.0212,1.50%,0.15%,1,0.15%,1,111.08
121005,国投瑞银创新动力混合,GTRYCXDLHH,2021-11-01,0.8310,3.8110,2.04,2.57,2.69,0.52,-6.67,-0.09,75.24,133.73,-1.68,610.68,2006-11-15,1,-8.9690,1.50%,0.15%,1,0.15%,1,102.10
121003,国投瑞银核心企业混合,GTRYHXQYHH,2021-11-01,1.1841,3.0711,-0.87,-1.68,-4.09,-3.33,12.51,23.62,83.28,137.50,10.78,346.64,2006-04-19,1,22.8725,1.50%,0.15%,1,0.15%,1,93.25
121002,国投瑞银景气行业混合,GTRYJQHYHH,2021-11-01,2.2428,4.5111,-0.58,-0.04,-1.21,2,5.30,18.26,84.46,131.89,10.83,1071.74,2004-04-29,1,15.5320,1.50%,0.15%,1,0.15%,1,107.10
121001,国投瑞银融华债券,GTRYRHZQ,2021-11-01,1.4951,3.0981,0.17,-0.28,-0.54,4.16,0.11,2.20,5.04,7.15,-0.52,402.74,2003-04-16,1,1.9429,0.65%,0.065%,1,0.065%,1,-6.40
118002,易方达标普消费品指数A,YFDBPXFPZSA,2021-10-29,2.9410,2.9410,1.17,3.27,8.85,0.34,4.29,32.48,49.21,71.79,13.77,194.10,2012-06-04,1,22.7095,1.20%,0.12%,1,0.12%,1,114.36
118001,易方达亚洲精选股票,YFDYZJXGP,2021-10-29,1.1870,1.1870,-0.25,-3.10,0.68,-0.08,-23.37,-18.64,22.62,40.14,-21.81,18.70,2010-01-21,1,-14.8967,1.60%,0.16%,1,0.16%,1,54.96
112002,易方达策略成长二号混合,YFDCLCZEHHH,2021-11-01,1.3130,3.7480,1.23,1.94,4.54,-3.38,16.98,24.36,56.45,104.38,14.62,377.85,2006-08-16,1,15.3948,2.00%,0.20%,1,0.20%,1,66.04
110053,易方达安源中短债债券A,YFDAYZDZZQA,2021-11-01,1.0827,1.0827,0.04,0.09,0.25,0.75,1.90,3.99,6.76,,3.21,8.27,2013-01-15,1,4.0023,0.30%,0.03%,1,0.03%,1,
110052,易方达安源中短债债券C,YFDAYZDZZQC,2021-11-01,1.0751,1.0751,0.03,0.07,0.21,0.67,1.74,3.67,6.13,,2.96,7.51,2013-01-15,1,3.6994,0.00%,0.00%,,0.00%,0,
110051,易方达安和中短债A,YFDAHZDZA,2021-11-01,1.0234,1.0234,0.02,0.05,0.16,0.42,1.06,,,,1.94,2.34,2012-11-26,1,,0.30%,0.03%,1,0.03%,1,
110050,易方达安和中短债C,YFDAHZDZC,2021-11-01,1.0201,1.0201,0.02,0.03,0.12,0.34,0.88,,,,1.63,2.01,2012-11-26,1,,0.00%,0.00%,,0.00%,0,
110038,易方达纯债债券C,YFDCZZQC,2021-11-01,1.1028,1.4328,0.05,0.19,0.25,0.54,2.27,3.31,6.73,12.25,3.49,48.56,2012-05-03,1,3.3437,0.00%,0.00%,,0.00%,0,17.73
110037,易方达纯债债券A,YFDCZZQA,2021-11-01,1.1048,1.4758,0.05,0.20,0.28,0.63,2.45,3.77,7.59,13.63,3.77,54.22,2012-05-03,1,3.7883,0.80%,0.08%,1,0.08%,1,20.23
110036,易方达双债增强债券C,YFDSZZQZQC,2021-11-01,1.5780,2.05,0.77,0.57,0.77,4.40,10.59,11.83,36.40,54.10,14.87,117.15,2011-12-01,1,9.7795,0.00%,0.00%,,0.00%,0,52.73
110035,易方达双债增强债券A,YFDSZZQZQA,2021-11-01,1.6140,2.1240,0.69,0.56,0.81,4.46,10.79,12.30,37.48,55.57,15.25,125.26,2011-12-01,1,10.2318,0.80%,0.08%,1,0.08%,1,55.57
110031,易方达恒生国企ETF联接A,YFDHSGQETFLJA,2021-11-01,0.9716,0.9716,-0.28,-3.96,0.90,-3.79,-16.21,-11.47,-19.91,-15.32,-16.41,-2.84,2012-08-21,1,-12.0721,1.20%,0.12%,1,0.12%,1,-5.10
110030,易方达沪深300量化增强,YFDHS300LHZQ,2021-11-01,3.2797,3.2797,-0.70,-1.85,1.32,2.56,-1.31,5.45,33.05,67.31,-3.54,227.97,2012-07-05,1,3.8606,1.50%,0.15%,1,0.15%,1,79.32
110029,易方达科讯混合,YFDKXHH,2021-11-01,2.0326,8.6581,0.23,-1.15,2.60,3.32,15.40,30.84,94.87,165.48,14.94,154.66,2007-12-18,1,26.2805,1.50%,0.15%,1,0.15%,1,84.19
110028,易方达安心回报债券B,YFDAXHBZQB,2021-11-01,2.1030,2.9920,0.19,0.33,0.38,0.62,3.95,10.05,26.53,44.16,6.05,258.84,2011-06-21,1,9.2284,0.00%,0.00%,,0.00%,0,46.10
110027,易方达安心回报债券A,YFDAXHBZQA,2021-11-01,2.1440,3.0650,0.19,0.33,0.37,0.70,4.13,10.52,27.54,45.97,6.40,271.54,2011-06-21,1,9.5996,0.80%,0.08%,1,0.08%,1,48.70
110026,易方达创业板ETF联接A,YFDCYBETFLJA,2021-11-01,3.3237,3.3237,-0.53,-0.19,2.47,-3.03,7.40,24.33,90.14,144.41,11.96,232.37,2011-09-20,1,19.5354,1.20%,0.12%,1,0.12%,1,50.12
110025,易方达资源行业混合,YFDZYHYHH,2021-11-01,1.5240,1.5240,-1.99,-6.96,-5.81,-2.56,34.04,65.65,100.79,82.95,31.61,52.40,2011-08-16,1,68.4266,1.50%,0.15%,1,0.15%,1,55.51
110023,易方达医疗保健行业混合,YFDYLBJHYHH,2021-11-01,3.6240,3.6240,-1.44,-3.31,-6.33,-12.06,-13.18,-2.82,61.43,145.03,-5.53,262.40,2011-01-28,1,-0.9119,1.50%,0.15%,1,0.15%,1,171.46
110022,易方达消费行业股票,YFDXFHYGP,2021-11-01,4.5510,4.5510,-0.94,-2.42,-0.07,6.63,-13.36,6.96,52.16,155.53,-13.71,355.10,2010-08-20,1,12.7899,1.50%,0.15%,1,0.15%,1,221.63
110021,易方达上证中盘ETF联接A,YFDSZZPETFLJA,2021-11-01,2.0246,2.0246,-0.50,-1.30,-0.32,4.86,8.52,21.41,53.60,81.99,8.67,102.46,2010-03-31,1,17.7372,1.20%,0.12%,1,0.12%,1,67.71
110020,易方达沪深300ETF联接A,YFDHS300ETFLJA,2021-11-01,1.7831,1.7831,-0.33,-1.66,0.58,2.17,-2.22,6.69,29.42,61.73,-3.48,78.31,2009-08-26,1,5.5422,1.20%,0.12%,1,0.12%,1,60.13
110019,易方达深证100ETF联接A,YFDSZ100ETFLJA,2021-11-01,1.8907,1.8907,-0.14,-1.05,1.94,0.73,-1.88,11.12,54.32,115.51,-0.66,89.07,2009-12-01,1,10.6334,1.20%,0.12%,1,0.12%,1,83.83
110018,易方达增强回报债券B,YFDZQHBZQB,2021-11-01,1.3610,2.3340,0.22,0.15,0.44,2.25,2.10,7.56,19.61,34.58,4.24,202.40,2008-03-19,1,7.5573,0.00%,0.00%,,0.00%,0,37.44
110017,易方达增强回报债券A,YFDZQHBZQA,2021-11-01,1.3720,2.4170,0.22,0.15,0.44,2.31,2.31,7.91,20.53,36.22,4.59,220.31,2008-03-19,1,7.9883,0.80%,0.08%,1,0.08%,1,40.24
